corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date
OK-TX-1689,OK-TX-1689-S017,Kelowna / Okanagan,4.931,50.234791,-118.969743,17.41,18.67,0.63,0.0,0.2479,-0.4261,0.1866,-0.0564,21.76,100.0,62.2,24.36,43.17,computed,6.5,computed,59.34,27.6,computed,48.61,computed,15.936388888888887,unofficial_archive_proxy,74.28,synthetic_slope_proxy,33.93,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1689,OK-TX-1689-S018,Kelowna / Okanagan,0.85,50.228419,-119.008215,8.28,40.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,10.35,100.0,62.2,17.52,36.89,computed,6.5,computed,56.92,27.6,computed,80.56,computed,15.936388888888887,unofficial_archive_proxy,82.12,synthetic_slope_proxy,37.93,Low,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-2228,OK-TX-2228-S001,Kelowna / Okanagan,0.032,50.228284,-119.01417,0.0,100.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,0.0,100.0,62.2,11.31,31.2,computed,6.5,computed,56.62,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,82.61,synthetic_slope_proxy,39.47,Low,Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-218,OK-TX-218-S001,Kelowna / Okanagan,0.003,50.235535,-118.994785,100.0,0.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,6.5,computed,58.15,27.6,computed,15.28,computed,15.936388888888887,unofficial_archive_proxy,43.19,synthetic_slope_proxy,36.57,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1915,OK-TX-1915-S001,Kelowna / Okanagan,0.12,49.912429,-120.113121,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,16.25,computed,41.57,27.6,computed,88.89,computed,15.936388888888887,unofficial_archive_proxy,68.1,synthetic_slope_proxy,45.18,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-291,OK-TX-291-S001,Kelowna / Okanagan,0.287,49.875154,-119.708689,89.74,0.0,10.26,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,34.5,computed,12.25,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,70.83,synthetic_slope_proxy,57.65,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-423,OK-TX-423-S001,Kelowna / Okanagan,1.187,49.868554,-119.707223,98.86,0.0,1.14,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,34.5,computed,12.0,27.6,computed,27.78,computed,15.936388888888887,unofficial_archive_proxy,53.52,synthetic_slope_proxy,45.08,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-229,OK-TX-229-S001,Kelowna / Okanagan,0.115,49.863338,-119.704222,100.0,0.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,34.5,computed,11.7,27.6,computed,50.0,computed,15.936388888888887,unofficial_archive_proxy,62.35,synthetic_slope_proxy,49.3,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Wildfire exposure (CWFIS / placeholder),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-429,OK-TX-429-S001,Kelowna / Okanagan,0.696,49.860273,-119.70112,100.0,0.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,34.5,computed,11.44,27.6,computed,68.06,computed,15.936388888888887,unofficial_archive_proxy,43.19,synthetic_slope_proxy,50.09,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Wildfire exposure (CWFIS / placeholder),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-85,OK-TX-85-S001,Kelowna / Okanagan,1.907,49.852307,-119.68897,91.76,8.24,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,34.5,computed,10.48,27.6,computed,30.56,computed,15.936388888888887,unofficial_archive_proxy,50.98,synthetic_slope_proxy,45.25,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-393,OK-TX-393-S001,Kelowna / Okanagan,0.151,49.844703,-119.681549,64.71,35.29,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,80.89,100.0,62.2,59.84,75.69,computed,47.5,computed,9.99,27.6,computed,76.39,computed,15.936388888888887,unofficial_archive_proxy,66.03,synthetic_slope_proxy,53.6,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Wildfire exposure (CWFIS / placeholder),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1397,OK-TX-1397-S001,Kelowna / Okanagan,0.575,49.599471,-119.672196,12.39,6.19,64.6,16.81,0.2479,-0.4261,0.1866,-0.0564,15.49,100.0,62.2,20.6,39.72,computed,16.25,computed,29.37,27.6,computed,18.06,computed,15.936388888888887,unofficial_archive_proxy,71.18,synthetic_slope_proxy,30.12,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1430,OK-TX-1430-S001,Kelowna / Okanagan,3.438,49.585624,-119.660517,13.77,23.9,60.42,1.91,0.2479,-0.4261,0.1866,-0.0564,17.21,100.0,62.2,21.63,40.66,computed,16.25,computed,30.63,27.6,computed,72.22,computed,15.936388888888887,unofficial_archive_proxy,40.67,synthetic_slope_proxy,35.43,Low,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1429,OK-TX-1429-S001,Kelowna / Okanagan,0.007,49.570981,-119.658983,0.0,0.0,100.0,0.0,0.2479,-0.4261,0.1866,-0.0564,0.0,100.0,62.2,11.31,31.2,computed,16.25,computed,32.12,27.6,computed,48.61,computed,15.936388888888887,unofficial_archive_proxy,54.11,synthetic_slope_proxy,30.87,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-1428,OK-TX-1428-S001,Kelowna / Okanagan,0.009,49.570741,-119.658873,0.0,0.0,100.0,0.0,0.2479,-0.4261,0.1866,-0.0564,0.0,100.0,62.2,11.31,31.2,computed,16.25,computed,32.15,27.6,computed,33.33,computed,15.936388888888887,unofficial_archive_proxy,42.44,synthetic_slope_proxy,27.41,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-67,OK-TX-67-S001,Kelowna / Okanagan,4.857,49.871868,-119.570705,22.21,13.69,49.46,14.53,0.2479,-0.4261,0.1866,-0.0564,27.76,100.0,62.2,27.96,46.47,computed,57.25,computed,3.17,27.6,computed,43.06,computed,15.936388888888887,unofficial_archive_proxy,84.08,synthetic_slope_proxy,45.05,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-67,OK-TX-67-S002,Kelowna / Okanagan,3.362,49.861966,-119.608369,20.47,16.41,62.61,0.51,0.2479,-0.4261,0.1866,-0.0564,25.59,100.0,62.2,26.66,45.27,computed,57.25,computed,4.95,27.6,computed,37.5,computed,15.936388888888887,unofficial_archive_proxy,47.47,synthetic_slope_proxy,40.25,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-373,OK-TX-373-S001,Kelowna / Okanagan,0.246,49.64638,-119.611864,57.58,42.42,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,71.97,100.0,62.2,54.49,70.78,computed,16.25,computed,23.17,27.6,computed,88.89,computed,15.936388888888887,unofficial_archive_proxy,58.15,synthetic_slope_proxy,47.21,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-328,OK-TX-328-S001,Kelowna / Okanagan,0.583,49.650057,-119.610892,76.54,23.46,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,95.68,100.0,62.2,68.72,83.82,computed,16.25,computed,22.76,27.6,computed,30.56,computed,15.936388888888887,unofficial_archive_proxy,83.9,synthetic_slope_proxy,44.29,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-425,OK-TX-425-S001,Kelowna / Okanagan,0.962,49.656844,-119.608682,59.85,39.42,0.0,0.73,0.2479,-0.4261,0.1866,-0.0564,74.81,100.0,62.2,56.19,72.34,computed,16.25,computed,21.99,27.6,computed,51.39,computed,15.936388888888887,unofficial_archive_proxy,60.59,synthetic_slope_proxy,42.22,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-288,OK-TX-288-S001,Kelowna / Okanagan,0.238,49.662129,-119.606962,82.35,17.65,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,16.25,computed,21.39,27.6,computed,23.61,computed,15.936388888888887,unofficial_archive_proxy,55.7,synthetic_slope_proxy,41.03,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-60,OK-TX-60-S001,Kelowna / Okanagan,0.465,49.663834,-119.603563,91.86,8.14,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,16.25,computed,21.15,27.6,computed,22.22,computed,15.936388888888887,unofficial_archive_proxy,89.38,synthetic_slope_proxy,44.18,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-84,OK-TX-84-S001,Kelowna / Okanagan,0.768,49.667327,-119.598003,100.0,0.0,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,16.25,computed,20.7,27.6,computed,37.5,computed,15.936388888888887,unofficial_archive_proxy,67.28,synthetic_slope_proxy,44.27,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-427,OK-TX-427-S001,Kelowna / Okanagan,0.706,49.671421,-119.590667,92.54,7.46,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,100.0,100.0,62.2,71.31,86.2,computed,16.25,computed,20.15,27.6,computed,90.28,computed,15.936388888888887,unofficial_archive_proxy,48.73,synthetic_slope_proxy,50.33,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-330,OK-TX-330-S001,Kelowna / Okanagan,1.475,49.893381,-119.557336,70.66,12.57,16.77,0.0,0.2479,-0.4261,0.1866,-0.0564,88.33,100.0,62.2,64.31,79.78,computed,57.25,computed,4.94,27.6,computed,37.5,computed,15.936388888888887,unofficial_archive_proxy,75.23,synthetic_slope_proxy,51.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-290,OK-TX-290-S001,Kelowna / Okanagan,0.586,49.672936,-119.582236,75.68,24.32,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,94.6,100.0,62.2,68.07,83.23,computed,34.5,computed,19.88,27.6,computed,29.17,computed,15.936388888888887,unofficial_archive_proxy,67.07,synthetic_slope_proxy,45.9,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S001,Kelowna / Okanagan,4.701,50.289967,-119.994409,17.34,82.66,0.0,0.0,0.2479,-0.4261,0.1866,-0.0564,21.68,100.0,62.2,24.32,43.12,computed,6.5,computed,58.67,27.6,computed,83.33,computed,15.936388888888887,unofficial_archive_proxy,67.88,synthetic_slope_proxy,38.48,Low,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S002,Kelowna / Okanagan,4.94,50.259224,-120.030573,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,57.37,27.6,computed,94.44,computed,15.936388888888887,unofficial_archive_proxy,74.9,synthetic_slope_proxy,44.74,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S003,Kelowna / Okanagan,4.881,50.222139,-120.065305,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,55.85,27.6,computed,51.39,computed,15.936388888888887,unofficial_archive_proxy,44.08,synthetic_slope_proxy,35.21,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S004,Kelowna / Okanagan,4.934,50.197613,-120.111924,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,56.2,27.6,computed,13.89,computed,15.936388888888887,unofficial_archive_proxy,50.94,synthetic_slope_proxy,30.27,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S005,Kelowna / Okanagan,4.83,50.168183,-120.155104,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,56.33,27.6,computed,20.83,computed,15.936388888888887,unofficial_archive_proxy,84.47,synthetic_slope_proxy,34.66,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-70,OK-TX-70-S006,Kelowna / Okanagan,2.983,50.167393,-120.201871,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,58.99,27.6,computed,13.89,computed,15.936388888888887,unofficial_archive_proxy,40.15,synthetic_slope_proxy,29.19,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S001,Kelowna / Okanagan,4.754,50.195854,-120.3733,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,70.88,27.6,computed,12.5,computed,15.936388888888887,unofficial_archive_proxy,46.04,synthetic_slope_proxy,29.57,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S002,Kelowna / Okanagan,5.0,50.236502,-120.345314,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,71.78,27.6,computed,48.61,computed,15.936388888888887,unofficial_archive_proxy,75.8,synthetic_slope_proxy,37.96,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S003,Kelowna / Okanagan,4.813,50.275973,-120.314882,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,72.81,27.6,computed,88.89,computed,15.936388888888887,unofficial_archive_proxy,48.16,synthetic_slope_proxy,41.24,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S004,Kelowna / Okanagan,5.0,50.315195,-120.283435,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,74.08,27.6,computed,59.72,computed,15.936388888888887,unofficial_archive_proxy,84.68,synthetic_slope_proxy,40.51,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S005,Kelowna / Okanagan,5.0,50.354119,-120.248358,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,75.45,27.6,computed,52.78,computed,15.936388888888887,unofficial_archive_proxy,40.04,synthetic_slope_proxy,35.01,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S006,Kelowna / Okanagan,4.938,50.392573,-120.214844,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,77.18,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,56.72,synthetic_slope_proxy,43.76,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S007,Kelowna / Okanagan,5.0,50.436059,-120.202275,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,80.45,27.6,computed,73.61,computed,15.936388888888887,unofficial_archive_proxy,57.49,synthetic_slope_proxy,39.88,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S008,Kelowna / Okanagan,5.0,50.480984,-120.202201,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,84.54,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,85.48,synthetic_slope_proxy,46.64,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S009,Kelowna / Okanagan,4.956,50.5255,-120.206999,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,88.85,27.6,computed,47.22,computed,15.936388888888887,unofficial_archive_proxy,45.15,synthetic_slope_proxy,34.69,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S010,Kelowna / Okanagan,4.94,50.565184,-120.226922,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,93.48,27.6,computed,87.5,computed,15.936388888888887,unofficial_archive_proxy,88.55,synthetic_slope_proxy,45.07,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S011,Kelowna / Okanagan,4.975,50.608737,-120.241352,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,97.89,27.6,computed,100.0,computed,15.936388888888887,unofficial_archive_proxy,77.96,synthetic_slope_proxy,45.88,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
OK-TX-3068,OK-TX-3068-S012,Kelowna / Okanagan,4.887,50.637054,-120.285678,,,,,0.2479,-0.4261,0.1866,-0.0564,50.0,100.0,62.2,41.31,58.7,computed,6.5,computed,102.52,27.6,computed,48.61,computed,15.936388888888887,unofficial_archive_proxy,82.85,synthetic_slope_proxy,38.67,Low,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Public/proxy layers + synthetic treatment gap. Outage/weather history window starts 2026-01-01. Proof-of-process for Fujitsu + BC Hydro planning workflow — not outage prediction.,2026-06-22
